90101024	1540	12213	GILERA MOT	4054	1993-01-01	2006-12-31	STORM 50	GILERA MOTORCYCLES STORM STORM 50	0
130041	1541	12213	GILERA MOT	4054	1993-01-01	1996-12-31	Storm 50	GILERA MOTORCYCLES STORM Storm 50	1
103106	1542	12214	GILERA MOT	4054	1989-01-01	1993-09-30	XRT 600	GILERA MOTORCYCLES XRT XRT 600	1
103107	1543	12214	GILERA MOT	4054	1989-01-01	1993-09-30	XRT 600	GILERA MOTORCYCLES XRT XRT 600	1
119654	7836	36500	GOVECS	4539	2015-01-01	0000-00-00	GO! S1.3	GOVECS MOTORCYCLES GO! GO! S1.3	1
122978	7837	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! S1.5	GOVECS MOTORCYCLES GO! GO! S1.5	1
119656	7838	36500	GOVECS	4539	2015-01-01	0000-00-00	GO! S2.4	GOVECS MOTORCYCLES GO! GO! S2.4	1
122979	7839	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! S2.5	GOVECS MOTORCYCLES GO! GO! S2.5	1
122980	7840	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! S2.6	GOVECS MOTORCYCLES GO! GO! S2.6	1
122981	7841	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! S2.6+	GOVECS MOTORCYCLES GO! GO! S2.6+	1
119657	7842	36500	GOVECS	4539	2012-01-01	0000-00-00	GO! S3.4	GOVECS MOTORCYCLES GO! GO! S3.4	1
122982	7843	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! S3.6	GOVECS MOTORCYCLES GO! GO! S3.6	1
119659	7844	36500	GOVECS	4539	2012-01-01	0000-00-00	GO! T1.3	GOVECS MOTORCYCLES GO! GO! T1.3	1
119660	7845	36500	GOVECS	4539	2012-01-01	0000-00-00	GO! T1.4	GOVECS MOTORCYCLES GO! GO! T1.4	1
122983	7846	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! T1.5	GOVECS MOTORCYCLES GO! GO! T1.5	1
119661	7847	36500	GOVECS	4539	2012-01-01	0000-00-00	GO! T2.4	GOVECS MOTORCYCLES GO! GO! T2.4	1
122984	7848	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! T2.5	GOVECS MOTORCYCLES GO! GO! T2.5	1
122985	7849	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! T2.6	GOVECS MOTORCYCLES GO! GO! T2.6	1
122986	7850	36500	GOVECS	4539	2016-01-01	0000-00-00	GO! T2.6+	GOVECS MOTORCYCLES GO! GO! T2.6+	1
119662	7851	36500	GOVECS	4539	2012-01-01	0000-00-00	GO! T3.4	GOVECS MOTORCYCLES GO! GO! T3.4	1
122988	8275	37102	GOVECS	4539	2017-01-01	0000-00-00	Schwalbe	GOVECS MOTORCYCLES SCHWALBE Schwalbe	1
115307	7082	14407	HAOBAO	4371	2011-01-01	0000-00-00	HB50 Q	HAOBAO MOTORCYCLES HB50 HB50 Q	0
115308	7083	14408	HAOBAO	4371	2008-01-01	0000-00-00	HB110 -3	HAOBAO MOTORCYCLES HB110 HB110 -3	0
115309	7084	14409	HAOBAO	4371	2008-01-01	0000-00-00	HB125 -9	HAOBAO MOTORCYCLES HB125 HB125 -9	0
115310	7085	14410	HAOBAO	4371	2007-01-01	0000-00-00	HB150	HAOBAO MOTORCYCLES HB150 HB150	0
126607	8334	37805	HAOSEN	4668	2005-01-01	2009-12-31	HS 250	HAOSEN MOTORCYCLES HS HS 250	0
101964	1544	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	883 Sportster 100th Anniversary (XL1)	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 883 Sportster 100th Anniversary (XL1)	1
101962	1545	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	883 Sportster Custom 53 100th Anniversary (XL1)	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 883 Sportster Custom 53 100th Anniversary (XL1)	1
101963	1546	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	883 Sportster Hugger 100th Anniversary (XL1)	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 883 Sportster Hugger 100th Anniversary (XL1)	1
101965	1547	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1130 V-Rod 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1130 V-Rod 100th Anniversary	1
101966	1548	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1200 Sportster Custom 100th Anniversary (XL1)	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1200 Sportster Custom 100th Anniversary (XL1)	1
101967	1549	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1200 Sportster Sport 100th Anniversary (XL1)	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1200 Sportster Sport 100th Anniversary (XL1)	1
103184	1550	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Deuce 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Deuce 100th Anniversary	1
101979	1551	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1450 Deuce 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Deuce 100th Anniversary	1
103183	1552	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Deuce Injection 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Deuce Injection 100th Anniversary	1
101976	1553	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1450 Deuce Injection 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Deuce Injection 100th Anniversary	1
101984	1554	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Dyna Low Rider 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Dyna Low Rider 100th Anniversary	1
101987	1555	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Dyna Super Glide 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Dyna Super Glide 100th Anniversary	1
101986	1556	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Dyna Super Glide Sport 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Dyna Super Glide Sport 100th Anniversary	1
101985	1557	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Dyna Super Glide T-Sport 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Dyna Super Glide T-Sport 100th Anniversary	1
101989	1558	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Dyna Wide Glide 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Dyna Wide Glide 100th Anniversary	1
101982	1559	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Electra Glide Classic 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Electra Glide Classic 100th Anniversary	1
101981	1560	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Electra Glide Standard 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Electra Glide Standard 100th Anniversary	1
101968	1561	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Fat Boy 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Fat Boy 100th Anniversary	1
101978	1562	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1450 Fat Boy 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Fat Boy 100th Anniversary	1
101969	1563	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Fat Boy Injection 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Fat Boy Injection 100th Anniversary	1
101977	1564	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1450 Fat Boy Injection 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Fat Boy Injection 100th Anniversary	1
101970	1565	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Heritage Softail Classic 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Heritage Softail Classic 100th Anniversary	1
101975	1566	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1450 Heritage Softail Classic 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Heritage Softail Classic 100th Anniversary	1
103182	1567	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Heritage Softail Classic Injection 100th Anniversar	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Heritage Softail Classic Injection 100th Anniversar	1
101974	1568	12215	HARLEY-DAV	4055	2003-01-01	0000-00-00	1450 Heritage Softail Classic Injection 100th Anniversar	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Heritage Softail Classic Injection 100th Anniversar	1
103186	1569	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Heritage Springer 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Heritage Springer 100th Anniversary	1
101971	1570	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Night Train 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Night Train 100th Anniversary	1
101973	1571	12215	HARLEY-DAV	4055	2003-11-01	2006-12-31	1450 Night Train 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Night Train 100th Anniversary	1
101983	1572	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Road King 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Road King 100th Anniversary	1
101990	1573	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Road King Classic 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Road King Classic 100th Anniversary	1
101972	1574	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Softail Springer 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Softail Springer 100th Anniversary	1
103185	1575	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Softail Standard 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Softail Standard 100th Anniversary	1
101980	1576	12215	HARLEY-DAV	4055	2004-01-01	0000-00-00	1450 Softail Standard 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Softail Standard 100th Anniversary	1
101988	1577	12215	HARLEY-DAV	4055	2003-01-01	2003-12-31	1450 Ultra Classic Electra Glide 100th Anniversary	HARLEY-DAVIDSON MC 100th ANNIVERSARY EDITION 1450 Ultra Classic Electra Glide 100th Anniversary	1
90101031	9364	91242	HARLEY-DAV	4055	1986-01-01	1990-12-31	XLH1200 SPORTSTER 1200	HARLEY-DAVIDSON MC XLH1200 XLH1200 SPORTSTER 1200	0
90101032	9365	91242	HARLEY-DAV	4055	1991-01-01	1992-12-31	XLH1200 SPORTSTER 1200	HARLEY-DAVIDSON MC XLH1200 XLH1200 SPORTSTER 1200	0
90101033	9366	91243	HARLEY-DAV	4055	1986-01-01	1990-12-31	XLH883 SPORTSTER 883	HARLEY-DAVIDSON MC XLH883 XLH883 SPORTSTER 883	0
90101034	9367	91243	HARLEY-DAV	4055	1991-01-01	1992-12-31	XLH883 SPORTSTER 883	HARLEY-DAVIDSON MC XLH883 XLH883 SPORTSTER 883	0
102256	0	12006	HARLEY-DAV	4055	2007-08-01	2008-12-31	1600 Dyna Super Glide Custom 105th Anniversary	HARLEY-DAVIDSON MC 105th ANNIVERSARY EDITION 1600 Dyna Super Glide Custom 105th Anniversary	1
102325	1	12006	HARLEY-DAV	4055	2007-08-01	2008-12-31	1600 Fat Boy 105th Anniversary	HARLEY-DAVIDSON MC 105th ANNIVERSARY EDITION 1600 Fat Boy 105th Anniversary	1
104124	2	12006	HARLEY-DAV	4055	2007-08-01	2008-12-31	1600 Heritage Softail Classic 105th Anniversary (FLSTC)	HARLEY-DAVIDSON MC 105th ANNIVERSARY EDITION 1600 Heritage Softail Classic 105th Anniversary (FLSTC)	1
102630	3	12006	HARLEY-DAV	4055	2007-08-01	2008-12-31	1600 Road King Classic 105th Anniversary	HARLEY-DAVIDSON MC 105th ANNIVERSARY EDITION 1600 Road King Classic 105th Anniversary	1
102758	4	12006	HARLEY-DAV	4055	2007-08-01	2008-12-31	1600 Softail Custom 105th Anniversary	HARLEY-DAVIDSON MC 105th ANNIVERSARY EDITION 1600 Softail Custom 105th Anniversary	1
103006	5	12006	HARLEY-DAV	4055	2007-08-01	2008-12-31	1600 Ultra Classic Electra Glide 105th Anniversary	HARLEY-DAVIDSON MC 105th ANNIVERSARY EDITION 1600 Ultra Classic Electra Glide 105th Anniversary	1
104933	6	12007	HARLEY-DAV	4055	2012-08-01	0000-00-00	1200 Sportster Custom 110th Anniversary	HARLEY-DAVIDSON MC 110th ANNIVERSARY EDITION 1200 Sportster Custom 110th Anniversary	1
103785	7	12007	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Electra Glide Ultra Limited 110th Anniversary	HARLEY-DAVIDSON MC 110th ANNIVERSARY EDITION 1700 Electra Glide Ultra Limited 110th Anniversary	1
102328	8	12007	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Fat Boy Special 110th Anniversary	HARLEY-DAVIDSON MC 110th ANNIVERSARY EDITION 1700 Fat Boy Special 110th Anniversary	1
115881	9	12007	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Fat Boy Special 110th Anniversary (FS2)	HARLEY-DAVIDSON MC 110th ANNIVERSARY EDITION 1700 Fat Boy Special 110th Anniversary (FS2)	1
102443	10	12007	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Heritage Softail Classic 110th Anniversary	HARLEY-DAVIDSON MC 110th ANNIVERSARY EDITION 1700 Heritage Softail Classic 110th Anniversary	1
102633	11	12007	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Road King 110th Anniversary	HARLEY-DAVIDSON MC 110th ANNIVERSARY EDITION 1700 Road King 110th Anniversary	1
111661	1578	12216	HARLEY-DAV	4055	1995-01-01	1999-12-31	1340 Bad Boy (FXSTB)	HARLEY-DAVIDSON MC BAD BOY 1340 Bad Boy (FXSTB)	1
103469	1579	12216	HARLEY-DAV	4055	1994-01-01	1997-12-31	1340 Bad Boy (FXSTB)	HARLEY-DAVIDSON MC BAD BOY 1340 Bad Boy (FXSTB)	1
111230	1580	12217	HARLEY-DAV	4055	2008-01-01	0000-00-00	1600 Cross Bones (FLSTSB)	HARLEY-DAVIDSON MC CROSS BONES 1600 Cross Bones (FLSTSB)	1
102190	1581	12217	HARLEY-DAV	4055	2008-01-01	2011-12-31	1600 Cross Bones (FLSTSB)	HARLEY-DAVIDSON MC CROSS BONES 1600 Cross Bones (FLSTSB)	1
115847	1582	12217	HARLEY-DAV	4055	2009-08-01	2011-12-31	1600 Cross Bones (FLSTSB)	HARLEY-DAVIDSON MC CROSS BONES 1600 Cross Bones (FLSTSB)	1
115835	7284	14515	HARLEY-DAV	4055	2008-10-01	0000-00-00	CVO Softail Convertible (FS2)	HARLEY-DAVIDSON MC CVO CVO Softail Convertible (FS2)	1
115867	7285	14515	HARLEY-DAV	4055	2011-09-01	0000-00-00	CVO Softail Convertible (FS2)	HARLEY-DAVIDSON MC CVO CVO Softail Convertible (FS2)	1
115861	7286	14515	HARLEY-DAV	4055	2010-07-01	0000-00-00	CVO Softail Convertible (FS2)	HARLEY-DAVIDSON MC CVO CVO Softail Convertible (FS2)	1
115749	7287	14515	HARLEY-DAV	4055	2015-07-01	0000-00-00	CVO Limited (FL3)	HARLEY-DAVIDSON MC CVO CVO Limited (FL3)	1
122012	7288	14515	HARLEY-DAV	4055	2016-09-01	0000-00-00	CVO Limited	HARLEY-DAVIDSON MC CVO CVO Limited	1
115825	7289	14515	HARLEY-DAV	4055	2008-09-01	0000-00-00	CVO Fat Bob (FD2)	HARLEY-DAVIDSON MC CVO CVO Fat Bob (FD2)	1
115838	7290	14515	HARLEY-DAV	4055	2009-11-01	0000-00-00	CVO Road Glide Ultra (FL2)	HARLEY-DAVIDSON MC CVO CVO Road Glide Ultra (FL2)	1
115834	7291	14515	HARLEY-DAV	4055	2009-11-01	0000-00-00	CVO Softail Springer (FS2)	HARLEY-DAVIDSON MC CVO CVO Softail Springer (FS2)	1
115839	7292	14515	HARLEY-DAV	4055	2009-09-01	0000-00-00	CVO Street Glide (FL2)	HARLEY-DAVIDSON MC CVO CVO Street Glide (FL2)	1
122011	7293	14515	HARLEY-DAV	4055	2016-09-01	0000-00-00	CVO Street Glide	HARLEY-DAVIDSON MC CVO CVO Street Glide	1
115840	7294	14515	HARLEY-DAV	4055	2009-08-01	0000-00-00	CVO Ultra Classic (FL2)	HARLEY-DAVIDSON MC CVO CVO Ultra Classic (FL2)	1
115859	7295	14515	HARLEY-DAV	4055	2010-07-01	0000-00-00	CVO Breakout (FS2)	HARLEY-DAVIDSON MC CVO CVO Breakout (FS2)	1
115886	7296	14515	HARLEY-DAV	4055	2010-07-01	0000-00-00	CVO Breakout (FS2)	HARLEY-DAVIDSON MC CVO CVO Breakout (FS2)	1
115863	7297	14515	HARLEY-DAV	4055	2010-07-01	0000-00-00	CVO Softail Deluxe (FS2)	HARLEY-DAVIDSON MC CVO CVO Softail Deluxe (FS2)	1
115868	7298	14515	HARLEY-DAV	4055	2011-09-01	0000-00-00	CVO Road Glide Custom (FL2)	HARLEY-DAVIDSON MC CVO CVO Road Glide Custom (FL2)	1
111636	1583	12218	HARLEY-DAV	4055	1984-01-01	1984-12-31	1340 Dyna Disc Glide (FXRDG)	HARLEY-DAVIDSON MC DYNA 1340 Dyna Disc Glide (FXRDG)	1
111614	1584	12218	HARLEY-DAV	4055	1985-01-01	1985-12-31	1340 Dyna Fat Bob (FXEF)	HARLEY-DAVIDSON MC DYNA 1340 Dyna Fat Bob (FXEF)	1
111613	1585	12218	HARLEY-DAV	4055	1979-01-01	1983-12-31	1340 Dyna Fat Bob (FXEF)	HARLEY-DAVIDSON MC DYNA 1340 Dyna Fat Bob (FXEF)	1
102238	1586	12218	HARLEY-DAV	4055	1994-01-01	1998-12-31	1340 Dyna Glide Convertible	HARLEY-DAVIDSON MC DYNA 1340 Dyna Glide Convertible	1
102235	1587	12218	HARLEY-DAV	4055	1992-01-01	0000-00-00	1340 Dyna Glide Custom	HARLEY-DAVIDSON MC DYNA 1340 Dyna Glide Custom	1
102234	1588	12218	HARLEY-DAV	4055	1992-01-01	0000-00-00	1340 Dyna Glide Daytona	HARLEY-DAVIDSON MC DYNA 1340 Dyna Glide Daytona	1
102233	1589	12218	HARLEY-DAV	4055	1992-01-01	1993-12-31	1340 Dyna Glide Low Rider	HARLEY-DAVIDSON MC DYNA 1340 Dyna Glide Low Rider	1
103772	1590	12218	HARLEY-DAV	4055	1992-01-01	1998-12-31	1340 Dyna Glide Low Rider	HARLEY-DAVIDSON MC DYNA 1340 Dyna Glide Low Rider	1
102230	1591	12218	HARLEY-DAV	4055	1991-01-01	0000-00-00	1340 Dyna Glide Sturgis	HARLEY-DAVIDSON MC DYNA 1340 Dyna Glide Sturgis	1
102232	1592	12218	HARLEY-DAV	4055	1999-01-01	0000-00-00	1340 Dyna Low Rider	HARLEY-DAVIDSON MC DYNA 1340 Dyna Low Rider	1
102231	1593	12218	HARLEY-DAV	4055	1993-01-01	1993-12-31	1340 Dyna Low Rider Convertv	HARLEY-DAVIDSON MC DYNA 1340 Dyna Low Rider Convertv	1
111573	1594	12218	HARLEY-DAV	4055	1995-01-01	1998-12-31	1340 Dyna Super Glide (FXD)	HARLEY-DAVIDSON MC DYNA 1340 Dyna Super Glide (FXD)	1
102237	1595	12218	HARLEY-DAV	4055	1994-01-01	1998-12-31	1340 Dyna Super Glide	HARLEY-DAVIDSON MC DYNA 1340 Dyna Super Glide	1
102236	1596	12218	HARLEY-DAV	4055	1992-01-01	1993-12-31	1340 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1340 Dyna Wide Glide	1
102239	1597	12218	HARLEY-DAV	4055	1992-01-01	1998-12-31	1340 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1340 Dyna Wide Glide	1
102242	1598	12218	HARLEY-DAV	4055	2004-01-01	2005-12-31	1450 Dyna Low Rider	HARLEY-DAVIDSON MC DYNA 1450 Dyna Low Rider	1
102248	1599	12218	HARLEY-DAV	4055	1999-01-01	2002-12-31	1450 Dyna Low Rider	HARLEY-DAVIDSON MC DYNA 1450 Dyna Low Rider	1
102250	1600	12218	HARLEY-DAV	4055	2004-01-01	2006-12-31	1450 Dyna Low Rider	HARLEY-DAVIDSON MC DYNA 1450 Dyna Low Rider	1
102249	1601	12218	HARLEY-DAV	4055	2005-10-01	2006-12-31	1450 Dyna Street Bob	HARLEY-DAVIDSON MC DYNA 1450 Dyna Street Bob	1
111610	1602	12218	HARLEY-DAV	4055	2006-01-01	0000-00-00	1450 Dyna Super Glide (FXDI)	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide (FXDI)	1
102241	1603	12218	HARLEY-DAV	4055	2004-01-01	2004-12-31	1450 Dyna Super Glide	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide	1
102246	1604	12218	HARLEY-DAV	4055	1999-01-01	2002-12-31	1450 Dyna Super Glide	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide	1
102243	1605	12218	HARLEY-DAV	4055	2004-11-01	2005-12-31	1450 Dyna Super Glide Custom	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide Custom	1
102252	1606	12218	HARLEY-DAV	4055	2004-11-01	2006-12-31	1450 Dyna Super Glide Custom	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide Custom	1
102240	1607	12218	HARLEY-DAV	4055	2004-01-01	2005-12-31	1450 Dyna Super Glide Sport	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide Sport	1
103773	1608	12218	HARLEY-DAV	4055	1999-01-01	2002-12-31	1450 Dyna Super Glide Sport	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide Sport	1
102247	1609	12218	HARLEY-DAV	4055	2001-01-01	2002-12-31	1450 Dyna Super Glide T-Sport	HARLEY-DAVIDSON MC DYNA 1450 Dyna Super Glide T-Sport	1
102244	1610	12218	HARLEY-DAV	4055	2004-01-01	2005-12-31	1450 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1450 Dyna Wide Glide	1
102245	1611	12218	HARLEY-DAV	4055	1999-01-01	2002-12-31	1450 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1450 Dyna Wide Glide	1
102251	1612	12218	HARLEY-DAV	4055	2004-01-01	2006-12-31	1450 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1450 Dyna Wide Glide	1
102258	1613	12218	HARLEY-DAV	4055	2007-08-01	2013-12-31	1600 Dyna Fat Bob	HARLEY-DAVIDSON MC DYNA 1600 Dyna Fat Bob	1
116169	1614	12218	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Dyna Fat Bob	HARLEY-DAVIDSON MC DYNA 1700 Dyna Fat Bob	1
102253	1615	12218	HARLEY-DAV	4055	2006-08-01	2008-12-31	1600 Dyna Low Rider	HARLEY-DAVIDSON MC DYNA 1600 Dyna Low Rider	1
111611	1616	12218	HARLEY-DAV	4055	2007-01-01	0000-00-00	1600 Dyna Screaming Eagle CVO (FXDSE)	HARLEY-DAVIDSON MC DYNA 1600 Dyna Screaming Eagle CVO (FXDSE)	1
102255	1617	12218	HARLEY-DAV	4055	2006-08-01	2013-12-31	1600 Dyna Street Bob	HARLEY-DAVIDSON MC DYNA 1600 Dyna Street Bob	1
111574	1618	12218	HARLEY-DAV	4055	2006-01-01	0000-00-00	1600 Dyna Super Glide (FXD)	HARLEY-DAVIDSON MC DYNA 1600 Dyna Super Glide (FXD)	1
115805	1619	12218	HARLEY-DAV	4055	2006-10-01	0000-00-00	1600 Dyna Super Glide (FXD)	HARLEY-DAVIDSON MC DYNA 1600 Dyna Super Glide (FXD)	1
111595	1620	12218	HARLEY-DAV	4055	2007-01-01	0000-00-00	1600 Dyna Super Glide Custom (FXDC)	HARLEY-DAVIDSON MC DYNA 1600 Dyna Super Glide Custom (FXDC)	1
102254	1621	12218	HARLEY-DAV	4055	2006-08-01	2013-12-31	1600 Dyna Super Glide Custom	HARLEY-DAVIDSON MC DYNA 1600 Dyna Super Glide Custom	1
102257	1622	12218	HARLEY-DAV	4055	2006-08-01	2007-12-31	1600 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1600 Dyna Wide Glide	1
102259	1623	12218	HARLEY-DAV	4055	2009-08-01	2013-12-31	1600 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1600 Dyna Wide Glide	1
102262	1624	12218	HARLEY-DAV	4055	2012-08-01	0000-00-00	1700 Dyna Fat Bob (FXDF)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Fat Bob (FXDF)	1
121981	1625	12218	HARLEY-DAV	4055	2016-09-01	0000-00-00	1700 Dyna Fat Bob	HARLEY-DAVIDSON MC DYNA 1700 Dyna Fat Bob	1
119451	1626	12218	HARLEY-DAV	4055	2016-02-01	0000-00-00	1700 Dyna Low Rider (FXDLS)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Low Rider (FXDLS)	1
123442	1627	12218	HARLEY-DAV	4055	2016-12-01	0000-00-00	1700 Dyna Low Rider	HARLEY-DAVIDSON MC DYNA 1700 Dyna Low Rider	1
102261	1628	12218	HARLEY-DAV	4055	2013-03-01	2013-12-31	1700 Dyna Street Bob (FXDB)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Street Bob (FXDB)	1
115737	1629	12218	HARLEY-DAV	4055	2015-06-01	0000-00-00	1700 Dyna Street Bob (FXDB)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Street Bob (FXDB)	1
121992	1630	12218	HARLEY-DAV	4055	2016-09-01	0000-00-00	1700 Dyna Street Bob	HARLEY-DAVIDSON MC DYNA 1700 Dyna Street Bob	1
111600	1631	12218	HARLEY-DAV	4055	2013-06-01	0000-00-00	1700 Dyna Super Glide Custom (FXDC)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Super Glide Custom (FXDC)	1
120390	1632	12218	HARLEY-DAV	4055	2011-08-01	0000-00-00	1600 Dyna Switchback	HARLEY-DAVIDSON MC DYNA 1600 Dyna Switchback	0
102260	1633	12218	HARLEY-DAV	4055	2011-08-01	2013-12-31	1700 Dyna Switchback	HARLEY-DAVIDSON MC DYNA 1700 Dyna Switchback	1
113826	1634	12218	HARLEY-DAV	4055	2013-12-01	0000-00-00	1700 Dyna Switchback (FLD 103)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Switchback (FLD 103)	1
113827	1635	12218	HARLEY-DAV	4055	2013-12-01	0000-00-00	1700 Dyna Switchback (FLD 103)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Switchback (FLD 103)	1
115876	1636	12218	HARLEY-DAV	4055	2012-11-01	0000-00-00	1700 Dyna Wide Glide (FD2)	HARLEY-DAVIDSON MC DYNA 1700 Dyna Wide Glide (FD2)	1
103774	1637	12218	HARLEY-DAV	4055	2009-08-01	0000-00-00	1700 Dyna Wide Glide	HARLEY-DAVIDSON MC DYNA 1700 Dyna Wide Glide	1
